10041 Q0 185243 55 0.4502648413181305 all-mpnet-base-v2
10041 Q0 180469 56 0.44728177785873413 all-mpnet-base-v2
10041 Q0 81288 57 0.447188138961792 all-mpnet-base-v2
10041 Q0 132767 58 0.44694697856903076 all-mpnet-base-v2
10041 Q0 14001 59 0.446891188621521 all-mpnet-base-v2
10041 Q0 10076 60 0.44669029116630554 all-mpnet-base-v2
10041 Q0 43841 61 0.4466775357723236 all-mpnet-base-v2
10041 Q0 58657 62 0.44537121057510376 all-mpnet-base-v2
10041 Q0 152027 63 0.4441245198249817 all-mpnet-base-v2
10041 Q0 14034 64 0.4440220594406128 all-mpnet-base-v2
10041 Q0 118123 65 0.43942806124687195 all-mpnet-base-v2
10041 Q0 76618 66 0.4389999508857727 all-mpnet-base-v2
10041 Q0 91161 67 0.4389045238494873 all-mpnet-base-v2
10041 Q0 173540 68 0.43858814239501953 all-mpnet-base-v2
10041 Q0 188287 69 0.4380776286125183 all-mpnet-base-v2
10041 Q0 126844 70 0.43724215030670166 all-mpnet-base-v2
10041 Q0 23332 71 0.4364078640937805 all-mpnet-base-v2
10041 Q0 35907 72 0.4360054135322571 all-mpnet-base-v2
10041 Q0 37999 73 0.4355871081352234 all-mpnet-base-v2
10041 Q0 141966 74 0.4355374574661255 all-mpnet-base-v2
10041 Q0 183126 75 0.4351513385772705 all-mpnet-base-v2
10041 Q0 185238 76 0.4334879219532013 all-mpnet-base-v2
10041 Q0 100852 77 0.43228742480278015 all-mpnet-base-v2
10041 Q0 158824 78 0.432252436876297 all-mpnet-base-v2
10041 Q0 102908 79 0.43123969435691833 all-mpnet-base-v2
10041 Q0 3009 80 0.43062496185302734 all-mpnet-base-v2
10041 Q0 188023 81 0.43060848116874695 all-mpnet-base-v2
10041 Q0 13997 82 0.42982760071754456 all-mpnet-base-v2
10041 Q0 3240 83 0.4296388328075409 all-mpnet-base-v2
10041 Q0 791 84 0.42944738268852234 all-mpnet-base-v2
10041 Q0 20251 85 0.42876607179641724 all-mpnet-base-v2
10041 Q0 172413 86 0.4277321398258209 all-mpnet-base-v2
10041 Q0 491 87 0.4270414412021637 all-mpnet-base-v2
10041 Q0 100467 88 0.4267820417881012 all-mpnet-base-v2
10041 Q0 182526 89 0.42569079995155334 all-mpnet-base-v2
10041 Q0 138060 90 0.42527469992637634 all-mpnet-base-v2
10041 Q0 109273 91 0.42295724153518677 all-mpnet-base-v2
10041 Q0 91553 92 0.42240971326828003 all-mpnet-base-v2
10041 Q0 138030 93 0.4217446446418762 all-mpnet-base-v2
10041 Q0 35884 94 0.4212336242198944 all-mpnet-base-v2
10041 Q0 156766 95 0.4207857549190521 all-mpnet-base-v2
10041 Q0 552 96 0.4192914068698883 all-mpnet-base-v2
10041 Q0 84888 97 0.41891923546791077 all-mpnet-base-v2
10041 Q0 35599 98 0.41885146498680115 all-mpnet-base-v2
10041 Q0 175585 99 0.41756218671798706 all-mpnet-base-v2
10041 Q0 43095 100 0.4174475371837616 all-mpnet-base-v2
100584 Q0 100600 1 0.8587793111801147 all-mpnet-base-v2
100584 Q0 101158 2 0.7678321003913879 all-mpnet-base-v2
100584 Q0 125348 3 0.6962701082229614 all-mpnet-base-v2
100584 Q0 100759 4 0.6869947910308838 all-mpnet-base-v2
100584 Q0 123359 5 0.6664618253707886 all-mpnet-base-v2
100584 Q0 78433 6 0.6279581189155579 all-mpnet-base-v2
100584 Q0 24396 7 0.6074938774108887 all-mpnet-base-v2
100584 Q0 105263 8 0.60124671459198 all-mpnet-base-v2
100584 Q0 57644 9 0.5986663699150085 all-mpnet-base-v2
100584 Q0 139380 10 0.5985888242721558 all-mpnet-base-v2
100584 Q0 103878 11 0.598181426525116 all-mpnet-base-v2
100584 Q0 78493 12 0.5869756937026978 all-mpnet-base-v2
100584 Q0 100607 13 0.5789681673049927 all-mpnet-base-v2
100584 Q0 128543 14 0.5719922780990601 all-mpnet-base-v2
100584 Q0 18063 15 0.5667546987533569 all-mpnet-base-v2
100584 Q0 79902 16 0.5615619421005249 all-mpnet-base-v2
100584 Q0 81145 17 0.544485330581665 all-mpnet-base-v2
100584 Q0 77774 18 0.5440943241119385 all-mpnet-base-v2
100584 Q0 139404 19 0.5439823865890503 all-mpnet-base-v2
100584 Q0 1881 20 0.542724609375 all-mpnet-base-v2
100584 Q0 38111 21 0.5336771607398987 all-mpnet-base-v2
100584 Q0 139388 22 0.5329049825668335 all-mpnet-base-v2
100584 Q0 77779 23 0.530730128288269 all-mpnet-base-v2
100584 Q0 138771 24 0.5288580656051636 all-mpnet-base-v2
100584 Q0 83933 25 0.5266208648681641 all-mpnet-base-v2
100584 Q0 65233 26 0.5229354500770569 all-mpnet-base-v2
100584 Q0 33721 27 0.52090984582901 all-mpnet-base-v2
100584 Q0 126063 28 0.5207233428955078 all-mpnet-base-v2
100584 Q0 64648 29 0.5196742415428162 all-mpnet-base-v2
100584 Q0 154822 30 0.5194851160049438 all-mpnet-base-v2
100584 Q0 78426 31 0.5194547176361084 all-mpnet-base-v2
100584 Q0 150124 32 0.5194147229194641 all-mpnet-base-v2
100584 Q0 138619 33 0.519193708896637 all-mpnet-base-v2
100584 Q0 169328 34 0.5184330344200134 all-mpnet-base-v2
100584 Q0 65223 35 0.514266848564148 all-mpnet-base-v2
100584 Q0 77760 36 0.5137479901313782 all-mpnet-base-v2
100584 Q0 47182 37 0.5133776664733887 all-mpnet-base-v2
100584 Q0 163151 38 0.5125953555107117 all-mpnet-base-v2
100584 Q0 47194 39 0.5122817158699036 all-mpnet-base-v2
100584 Q0 172713 40 0.5104610323905945 all-mpnet-base-v2
100584 Q0 20787 41 0.5103082060813904 all-mpnet-base-v2
100584 Q0 100950 42 0.5094632506370544 all-mpnet-base-v2
100584 Q0 79062 43 0.5046226978302002 all-mpnet-base-v2
100584 Q0 88590 44 0.5042080879211426 all-mpnet-base-v2
100584 Q0 48815 45 0.5034369230270386 all-mpnet-base-v2
100584 Q0 97800 46 0.5022809505462646 all-mpnet-base-v2
100584 Q0 65386 47 0.5017242431640625 all-mpnet-base-v2
100584 Q0 138636 48 0.5013639330863953 all-mpnet-base-v2
100584 Q0 30351 49 0.500247061252594 all-mpnet-base-v2
100584 Q0 163161 50 0.5002223253250122 all-mpnet-base-v2
100584 Q0 163162 51 0.49914228916168213 all-mpnet-base-v2
100584 Q0 173319 52 0.49914127588272095 all-mpnet-base-v2
100584 Q0 20790 53 0.49865788221359253 all-mpnet-base-v2
100584 Q0 172714 54 0.498131662607193 all-mpnet-base-v2
100584 Q0 48833 55 0.4980243742465973 all-mpnet-base-v2
100584 Q0 92258 56 0.4978959858417511 all-mpnet-base-v2
100584 Q0 97802 57 0.4975436329841614 all-mpnet-base-v2
100584 Q0 61651 58 0.49692702293395996 all-mpnet-base-v2
100584 Q0 83942 59 0.494448184967041 all-mpnet-base-v2
100584 Q0 77995 60 0.49386441707611084 all-mpnet-base-v2
100584 Q0 7409 61 0.49269089102745056 all-mpnet-base-v2
100584 Q0 78050 62 0.49074989557266235 all-mpnet-base-v2
100584 Q0 80653 63 0.4877162277698517 all-mpnet-base-v2
100584 Q0 79072 64 0.48721492290496826 all-mpnet-base-v2
100584 Q0 174454 65 0.4867209196090698 all-mpnet-base-v2
100584 Q0 48694 66 0.48558691143989563 all-mpnet-base-v2
100584 Q0 47495 67 0.4849412739276886 all-mpnet-base-v2
100584 Q0 20104 68 0.4836333394050598 all-mpnet-base-v2
100584 Q0 163177 69 0.4831336736679077 all-mpnet-base-v2
100584 Q0 183982 70 0.4829455018043518 all-mpnet-base-v2
100584 Q0 2032 71 0.48276838660240173 all-mpnet-base-v2
100584 Q0 115327 72 0.48229309916496277 all-mpnet-base-v2
100584 Q0 144316 73 0.48223283886909485 all-mpnet-base-v2
100584 Q0 53431 74 0.4816615879535675 all-mpnet-base-v2
100584 Q0 83738 75 0.481199711561203 all-mpnet-base-v2
100584 Q0 102173 76 0.4802672266960144 all-mpnet-base-v2
100584 Q0 49387 77 0.47920796275138855 all-mpnet-base-v2
100584 Q0 34153 78 0.4765583276748657 all-mpnet-base-v2
100584 Q0 171529 79 0.47448939085006714 all-mpnet-base-v2
100584 Q0 10895 80 0.47198686003685 all-mpnet-base-v2
100584 Q0 80548 81 0.47194793820381165 all-mpnet-base-v2
100584 Q0 7970 82 0.4718950390815735 all-mpnet-base-v2
100584 Q0 182656 83 0.4715443253517151 all-mpnet-base-v2
100584 Q0 48690 84 0.47119274735450745 all-mpnet-base-v2
100584 Q0 168290 85 0.4703599214553833 all-mpnet-base-v2
100584 Q0 100738 86 0.4701381325721741 all-mpnet-base-v2
100584 Q0 20783 87 0.47002267837524414 all-mpnet-base-v2
100584 Q0 61037 88 0.4695417284965515 all-mpnet-base-v2
100584 Q0 60990 89 0.4694315493106842 all-mpnet-base-v2
100584 Q0 111646 90 0.46859824657440186 all-mpnet-base-v2
100584 Q0 72902 91 0.4677172899246216 all-mpnet-base-v2
100584 Q0 184028 92 0.4667247533798218 all-mpnet-base-v2
100584 Q0 79073 93 0.466532826423645 all-mpnet-base-v2
100584 Q0 90606 94 0.4657596945762634 all-mpnet-base-v2
100584 Q0 62085 95 0.4656294286251068 all-mpnet-base-v2
100584 Q0 109719 96 0.4650644063949585 all-mpnet-base-v2
100584 Q0 115554 97 0.4649638533592224 all-mpnet-base-v2
100584 Q0 130165 98 0.4649350047111511 all-mpnet-base-v2
100584 Q0 117944 99 0.46475791931152344 all-mpnet-base-v2
100584 Q0 79087 100 0.46414148807525635 all-mpnet-base-v2
100716 Q0 149633 1 0.6069788932800293 all-mpnet-base-v2
100716 Q0 68681 2 0.5968483090400696 all-mpnet-base-v2
100716 Q0 139346 3 0.557429313659668 all-mpnet-base-v2
100716 Q0 100719 4 0.552506685256958 all-mpnet-base-v2
100716 Q0 68671 5 0.5384054780006409 all-mpnet-base-v2
100716 Q0 130183 6 0.536084771156311 all-mpnet-base-v2
100716 Q0 2810 7 0.5277348756790161 all-mpnet-base-v2
100716 Q0 68667 8 0.5260314345359802 all-mpnet-base-v2
100716 Q0 2819 9 0.5105273127555847 all-mpnet-base-v2
100716 Q0 153201 10 0.5010947585105896 all-mpnet-base-v2
100716 Q0 133830 11 0.4954899549484253 all-mpnet-base-v2
100716 Q0 3654 12 0.4915246367454529 all-mpnet-base-v2
100716 Q0 149632 13 0.48922139406204224 all-mpnet-base-v2
100716 Q0 9675 14 0.4862382411956787 all-mpnet-base-v2
100716 Q0 143451 15 0.48162662982940674 all-mpnet-base-v2
100716 Q0 1723 16 0.4803295433521271 all-mpnet-base-v2
100716 Q0 100717 17 0.47818559408187866 all-mpnet-base-v2
100716 Q0 81130 18 0.47629591822624207 all-mpnet-base-v2
100716 Q0 124145 19 0.4707608222961426 all-mpnet-base-v2
100716 Q0 2815 20 0.4702889919281006 all-mpnet-base-v2
100716 Q0 163563 21 0.4695330560207367 all-mpnet-base-v2
100716 Q0 55889 22 0.4692267179489136 all-mpnet-base-v2
100716 Q0 66607 23 0.4682469069957733 all-mpnet-base-v2
100716 Q0 107339 24 0.46410974860191345 all-mpnet-base-v2
100716 Q0 9659 25 0.4503091275691986 all-mpnet-base-v2
100716 Q0 116020 26 0.4502602815628052 all-mpnet-base-v2
100716 Q0 50672 27 0.44957780838012695 all-mpnet-base-v2
100716 Q0 102023 28 0.4484618306159973 all-mpnet-base-v2
100716 Q0 184304 29 0.44709280133247375 all-mpnet-base-v2
100716 Q0 138648 30 0.44197094440460205 all-mpnet-base-v2
100716 Q0 25943 31 0.4406348764896393 all-mpnet-base-v2
100716 Q0 141275 32 0.4391081631183624 all-mpnet-base-v2
100716 Q0 1635 33 0.43765291571617126 all-mpnet-base-v2
100716 Q0 2999 34 0.434565007686615 all-mpnet-base-v2
100716 Q0 2814 35 0.43438106775283813 all-mpnet-base-v2
100716 Q0 20022 36 0.433481901884079 all-mpnet-base-v2
100716 Q0 50201 37 0.4334677457809448 all-mpnet-base-v2
100716 Q0 169985 38 0.43257054686546326 all-mpnet-base-v2
100716 Q0 73377 39 0.4312420189380646 all-mpnet-base-v2
100716 Q0 67844 40 0.42745399475097656 all-mpnet-base-v2
100716 Q0 50379 41 0.4257088601589203 all-mpnet-base-v2
100716 Q0 39186 42 0.42455849051475525 all-mpnet-base-v2
100716 Q0 131338 43 0.42415621876716614 all-mpnet-base-v2
100716 Q0 138509 44 0.4230424165725708 all-mpnet-base-v2
100716 Q0 124011 45 0.42282941937446594 all-mpnet-base-v2
100716 Q0 106975 46 0.42207518219947815 all-mpnet-base-v2
100716 Q0 163661 47 0.4217302203178406 all-mpnet-base-v2
100716 Q0 117958 48 0.4206523299217224 all-mpnet-base-v2
100716 Q0 84160 49 0.42028313875198364 all-mpnet-base-v2
100716 Q0 116021 50 0.419930636882782 all-mpnet-base-v2
100716 Q0 158247 51 0.4197014570236206 all-mpnet-base-v2
100716 Q0 124031 52 0.4191631078720093 all-mpnet-base-v2
100716 Q0 51660 53 0.4185188412666321 all-mpnet-base-v2
100716 Q0 153735 54 0.4183971881866455 all-mpnet-base-v2
100716 Q0 5202 55 0.41684749722480774 all-mpnet-base-v2
100716 Q0 162135 56 0.41536054015159607 all-mpnet-base-v2
100716 Q0 64447 57 0.41501671075820923 all-mpnet-base-v2
100716 Q0 19628 58 0.4146536588668823 all-mpnet-base-v2
100716 Q0 166897 59 0.41457006335258484 all-mpnet-base-v2
100716 Q0 3473 60 0.41126710176467896 all-mpnet-base-v2
100716 Q0 124055 61 0.4100804328918457 all-mpnet-base-v2
100716 Q0 150090 62 0.40952375531196594 all-mpnet-base-v2
100716 Q0 138501 63 0.4085623025894165 all-mpnet-base-v2
100716 Q0 98327 64 0.4072459936141968 all-mpnet-base-v2
100716 Q0 179946 65 0.40640988945961 all-mpnet-base-v2
100716 Q0 153734 66 0.40458813309669495 all-mpnet-base-v2
100716 Q0 141329 67 0.4040861129760742 all-mpnet-base-v2
100716 Q0 2863 68 0.40374013781547546 all-mpnet-base-v2
100716 Q0 68755 69 0.4037257432937622 all-mpnet-base-v2
100716 Q0 82393 70 0.4032244086265564 all-mpnet-base-v2
100716 Q0 25279 71 0.4011283814907074 all-mpnet-base-v2
100716 Q0 5644 72 0.4003698229789734 all-mpnet-base-v2
100716 Q0 4756 73 0.3954991102218628 all-mpnet-base-v2
100716 Q0 162622 74 0.393425852060318 all-mpnet-base-v2
100716 Q0 116203 75 0.39217159152030945 all-mpnet-base-v2
100716 Q0 39188 76 0.3920978605747223 all-mpnet-base-v2
100716 Q0 68675 77 0.39056798815727234 all-mpnet-base-v2
100716 Q0 124023 78 0.3892730474472046 all-mpnet-base-v2
100716 Q0 60388 79 0.38922637701034546 all-mpnet-base-v2
100716 Q0 158313 80 0.38916435837745667 all-mpnet-base-v2
100716 Q0 125630 81 0.38772833347320557 all-mpnet-base-v2
100716 Q0 123644 82 0.3863866329193115 all-mpnet-base-v2
100716 Q0 91177 83 0.3857302665710449 all-mpnet-base-v2
100716 Q0 149409 84 0.38528192043304443 all-mpnet-base-v2
100716 Q0 142304 85 0.3850279748439789 all-mpnet-base-v2
100716 Q0 58507 86 0.38451534509658813 all-mpnet-base-v2
100716 Q0 143440 87 0.3819601535797119 all-mpnet-base-v2
100716 Q0 13968 88 0.381635844707489 all-mpnet-base-v2
100716 Q0 73330 89 0.3813907504081726 all-mpnet-base-v2
100716 Q0 162820 90 0.381273478269577 all-mpnet-base-v2
100716 Q0 69421 91 0.3801998198032379 all-mpnet-base-v2
100716 Q0 96509 92 0.3788868188858032 all-mpnet-base-v2
100716 Q0 158264 93 0.37820523977279663 all-mpnet-base-v2
100716 Q0 124329 94 0.37733572721481323 all-mpnet-base-v2
100716 Q0 50989 95 0.3773306608200073 all-mpnet-base-v2
100716 Q0 1401 96 0.377308189868927 all-mpnet-base-v2
100716 Q0 158675 97 0.37635964155197144 all-mpnet-base-v2
100716 Q0 59417 98 0.3756446838378906 all-mpnet-base-v2
100716 Q0 63832 99 0.3756093382835388 all-mpnet-base-v2
100716 Q0 171638 100 0.3754669427871704 all-mpnet-base-v2
101100 Q0 101107 1 0.7680862545967102 all-mpnet-base-v2
101100 Q0 101160 2 0.7432799339294434 all-mpnet-base-v2
101100 Q0 20598 3 0.6872832179069519 all-mpnet-base-v2
101100 Q0 101133 4 0.6828073263168335 all-mpnet-base-v2
101100 Q0 101266 5 0.6781979203224182 all-mpnet-base-v2
101100 Q0 88388 6 0.6660934686660767 all-mpnet-base-v2
101100 Q0 101102 7 0.6569170355796814 all-mpnet-base-v2
101100 Q0 80490 8 0.6535450220108032 all-mpnet-base-v2
101100 Q0 101331 9 0.6478990912437439 all-mpnet-base-v2
101100 Q0 101203 10 0.6462019681930542 all-mpnet-base-v2
101100 Q0 101145 11 0.622049868106842 all-mpnet-base-v2
101100 Q0 22165 12 0.621785044670105 all-mpnet-base-v2
101100 Q0 10314 13 0.6212104558944702 all-mpnet-base-v2
101100 Q0 59114 14 0.6087385416030884 all-mpnet-base-v2
101100 Q0 49081 15 0.5990050435066223 all-mpnet-base-v2
101100 Q0 99762 16 0.5943054556846619 all-mpnet-base-v2
101100 Q0 143848 17 0.5910157561302185 all-mpnet-base-v2
101100 Q0 18298 18 0.5908209681510925 all-mpnet-base-v2
101100 Q0 40454 19 0.5903816223144531 all-mpnet-base-v2
101100 Q0 59092 20 0.5900002717971802 all-mpnet-base-v2
101100 Q0 5327 21 0.5875968337059021 all-mpnet-base-v2
101100 Q0 9771 22 0.583818793296814 all-mpnet-base-v2
101100 Q0 8925 23 0.5834175944328308 all-mpnet-base-v2
101100 Q0 139 24 0.5820367932319641 all-mpnet-base-v2
101100 Q0 77519 25 0.580314040184021 all-mpnet-base-v2
101100 Q0 5325 26 0.5797216296195984 all-mpnet-base-v2
101100 Q0 49125 27 0.5792286396026611 all-mpnet-base-v2
101100 Q0 153851 28 0.5784488916397095 all-mpnet-base-v2
101100 Q0 166519 29 0.5752899646759033 all-mpnet-base-v2
101100 Q0 153855 30 0.5750132203102112 all-mpnet-base-v2
101100 Q0 128412 31 0.5711842775344849 all-mpnet-base-v2
101100 Q0 25721 32 0.5674586296081543 all-mpnet-base-v2
101100 Q0 153850 33 0.5668600797653198 all-mpnet-base-v2
101100 Q0 18334 34 0.5660401582717896 all-mpnet-base-v2
101100 Q0 101135 35 0.5650874376296997 all-mpnet-base-v2
101100 Q0 5316 36 0.5613581538200378 all-mpnet-base-v2
101100 Q0 68842 37 0.5583194494247437 all-mpnet-base-v2
101100 Q0 5026 38 0.5569573640823364 all-mpnet-base-v2
101100 Q0 49124 39 0.5566859841346741 all-mpnet-base-v2
101100 Q0 77809 40 0.5547057390213013 all-mpnet-base-v2
101100 Q0 77863 41 0.5515205264091492 all-mpnet-base-v2
101100 Q0 23800 42 0.5515069365501404 all-mpnet-base-v2
101100 Q0 20552 43 0.5485861897468567 all-mpnet-base-v2
101100 Q0 88430 44 0.5463476181030273 all-mpnet-base-v2
101100 Q0 80462 45 0.5456066727638245 all-mpnet-base-v2
101100 Q0 10211 46 0.5447095036506653 all-mpnet-base-v2
101100 Q0 88627 47 0.5439856648445129 all-mpnet-base-v2
101100 Q0 18731 48 0.5434479117393494 all-mpnet-base-v2
101100 Q0 98797 49 0.5434368252754211 all-mpnet-base-v2
101100 Q0 2769 50 0.5416548848152161 all-mpnet-base-v2
101100 Q0 97928 51 0.5408197641372681 all-mpnet-base-v2
101100 Q0 18330 52 0.5393022298812866 all-mpnet-base-v2
101100 Q0 1335 53 0.5389479994773865 all-mpnet-base-v2
101100 Q0 18317 54 0.5377137660980225 all-mpnet-base-v2
101100 Q0 91658 55 0.5354532599449158 all-mpnet-base-v2
101100 Q0 143856 56 0.5311053395271301 all-mpnet-base-v2
101100 Q0 24977 57 0.5298218131065369 all-mpnet-base-v2
101100 Q0 119081 58 0.5294778943061829 all-mpnet-base-v2
101100 Q0 16088 59 0.5285173058509827 all-mpnet-base-v2
101100 Q0 146 60 0.5281902551651001 all-mpnet-base-v2
101100 Q0 9178 61 0.5279672741889954 all-mpnet-base-v2
101100 Q0 124507 62 0.5225125551223755 all-mpnet-base-v2
101100 Q0 77908 63 0.5220015048980713 all-mpnet-base-v2
101100 Q0 6991 64 0.5215946435928345 all-mpnet-base-v2
101100 Q0 49154 65 0.520293653011322 all-mpnet-base-v2
101100 Q0 4135 66 0.5202242732048035 all-mpnet-base-v2
101100 Q0 176429 67 0.5199220776557922 all-mpnet-base-v2
101100 Q0 168340 68 0.5194648504257202 all-mpnet-base-v2
101100 Q0 18735 69 0.5188844203948975 all-mpnet-base-v2
101100 Q0 72467 70 0.5186470150947571 all-mpnet-base-v2
101100 Q0 102982 71 0.5184540748596191 all-mpnet-base-v2
101100 Q0 129489 72 0.5171509385108948 all-mpnet-base-v2
101100 Q0 80607 73 0.5169402360916138 all-mpnet-base-v2
101100 Q0 18730 74 0.5157032012939453 all-mpnet-base-v2
101100 Q0 20697 75 0.5134356617927551 all-mpnet-base-v2
101100 Q0 74673 76 0.5080996751785278 all-mpnet-base-v2
101100 Q0 10410 77 0.5061312317848206 all-mpnet-base-v2
101100 Q0 18728 78 0.5037881731987 all-mpnet-base-v2
101100 Q0 166522 79 0.5022783279418945 all-mpnet-base-v2
101100 Q0 49275 80 0.5017267465591431 all-mpnet-base-v2
101100 Q0 49937 81 0.501293957233429 all-mpnet-base-v2
101100 Q0 18294 82 0.5011458396911621 all-mpnet-base-v2
101100 Q0 27673 83 0.5004581809043884 all-mpnet-base-v2
101100 Q0 88383 84 0.500299870967865 all-mpnet-base-v2
101100 Q0 1810 85 0.49994656443595886 all-mpnet-base-v2
101100 Q0 9078 86 0.49842822551727295 all-mpnet-base-v2
101100 Q0 178253 87 0.4972352087497711 all-mpnet-base-v2
101100 Q0 38903 88 0.4950294494628906 all-mpnet-base-v2
101100 Q0 62272 89 0.4946548044681549 all-mpnet-base-v2
101100 Q0 143896 90 0.4943748712539673 all-mpnet-base-v2
101100 Q0 16903 91 0.4932909309864044 all-mpnet-base-v2
101100 Q0 148728 92 0.4928784966468811 all-mpnet-base-v2
101100 Q0 131944 93 0.49190348386764526 all-mpnet-base-v2
101100 Q0 1811 94 0.4918917715549469 all-mpnet-base-v2
101100 Q0 68841 95 0.49148452281951904 all-mpnet-base-v2
101100 Q0 20700 96 0.4901805520057678 all-mpnet-base-v2
101100 Q0 77811 97 0.4900151491165161 all-mpnet-base-v2
101100 Q0 153853 98 0.4896996021270752 all-mpnet-base-v2
101100 Q0 16268 99 0.4889005124568939 all-mpnet-base-v2
101100 Q0 11002 100 0.4881909191608429 all-mpnet-base-v2
1023 Q0 1868 1 0.8557024002075195 all-mpnet-base-v2
1023 Q0 115330 2 0.8258773684501648 all-mpnet-base-v2
1023 Q0 1025 3 0.8199963569641113 all-mpnet-base-v2
1023 Q0 147370 4 0.8113487362861633 all-mpnet-base-v2
1023 Q0 82164 5 0.8076595664024353 all-mpnet-base-v2
1023 Q0 1028 6 0.7731081247329712 all-mpnet-base-v2
1023 Q0 79915 7 0.7458012700080872 all-mpnet-base-v2
1023 Q0 175854 8 0.7345265746116638 all-mpnet-base-v2
1023 Q0 180516 9 0.7251744866371155 all-mpnet-base-v2
1023 Q0 25309 10 0.7032361626625061 all-mpnet-base-v2
1023 Q0 45110 11 0.6871155500411987 all-mpnet-base-v2
1023 Q0 25299 12 0.684082567691803 all-mpnet-base-v2
1023 Q0 20689 13 0.6512323021888733 all-mpnet-base-v2
1023 Q0 48492 14 0.634563684463501 all-mpnet-base-v2
1023 Q0 73851 15 0.6315053701400757 all-mpnet-base-v2
1023 Q0 77460 16 0.6137977242469788 all-mpnet-base-v2
1023 Q0 37550 17 0.6108789443969727 all-mpnet-base-v2
1023 Q0 148996 18 0.607630729675293 all-mpnet-base-v2
1023 Q0 122368 19 0.6056159734725952 all-mpnet-base-v2
1023 Q0 107255 20 0.6046561598777771 all-mpnet-base-v2
1023 Q0 91200 21 0.5926780700683594 all-mpnet-base-v2
1023 Q0 169328 22 0.5826970338821411 all-mpnet-base-v2
1023 Q0 115327 23 0.5797431468963623 all-mpnet-base-v2
1023 Q0 72602 24 0.571124255657196 all-mpnet-base-v2
1023 Q0 115329 25 0.5661524534225464 all-mpnet-base-v2
